image_name,label,num,fold,pred,diff,label_old
1892.png,0.4765185881406069,1892,0,0.046962824,-0.04696282371878624,0.05
1894.png,0.5208589434623718,1894,0,0.9582821,0.04171788692474365,0.95
1897.png,0.47914558090269566,1897,0,0.04170884,-0.04170883819460869,0.05
1904.png,0.5289537012577057,1904,0,0.9420926,0.05790740251541138,0.95
1907.png,0.5473110973834991,1907,0,0.9053778,0.09462219476699829,0.95
1910.png,0.777919203042984,1910,0,0.4441616,0.555838406085968,0.95
1912.png,0.526530385017395,1912,0,0.94693923,0.05306077003479004,0.95
1917.png,0.5344387590885162,1917,0,0.9311225,0.06887751817703247,0.95
1918.png,0.5765339732170105,1918,0,0.84693205,0.153067946434021,0.95
1924.png,0.5198716223239899,1924,0,0.96025676,0.039743244647979736,0.95
1929.png,0.8076310008764267,1929,0,0.384738,0.6152620017528534,0.95
1930.png,0.4782898109406233,1930,0,0.043420378,-0.04342037811875343,0.05
1940.png,0.5216913819313049,1940,0,0.95661724,0.04338276386260986,0.95
1941.png,0.47735860012471676,1941,0,0.0452828,-0.04528279975056648,0.05
1945.png,0.4632521942257881,1945,0,0.07349561,-0.07349561154842377,0.05
1947.png,0.532216876745224,1947,0,0.93556625,0.064433753490448,0.95
1949.png,0.4766929838806391,1949,0,0.046614032,-0.04661403223872185,0.05
1965.png,0.483825983479619,1965,0,0.032348033,-0.03234803304076195,0.05
1971.png,0.52178093791008,1971,0,0.9564381,0.04356187582015991,0.95
1981.png,0.522220641374588,1981,0,0.9555587,0.044441282749176025,0.95
1987.png,0.4736490547657013,1987,0,0.05270189,-0.05270189046859741,0.05
1993.png,0.47976904548704624,1993,0,0.04046191,-0.040461909025907516,0.05
1994.png,0.4799959249794483,1994,0,0.04000815,-0.04000815004110336,0.05
1995.png,0.47331064380705357,1995,0,0.053378712,-0.05337871238589287,0.05
1996.png,0.516951322555542,1996,0,0.96609735,0.033902645111083984,0.95
2005.png,0.5349014699459076,2005,0,0.93019706,0.06980293989181519,0.95
2006.png,0.47516256757080555,2006,0,0.049674865,-0.0496748648583889,0.05
2020.png,0.4801917001605034,2020,0,0.0396166,-0.039616599678993225,0.05
2022.png,0.5289351046085358,2022,0,0.9421298,0.05787020921707153,0.95
2031.png,0.5283895432949066,2031,0,0.9432209,0.05677908658981323,0.95
2033.png,0.47289283014833927,2033,0,0.05421434,-0.05421433970332146,0.05
2035.png,0.5640769302845001,2035,0,0.87184614,0.12815386056900024,0.95
2038.png,0.4806528650224209,2038,0,0.03869427,-0.038694269955158234,0.05
2039.png,0.4801150970160961,2039,0,0.039769806,-0.03976980596780777,0.05
2044.png,0.4763558357954025,2044,0,0.04728833,-0.047288328409194946,0.05
2045.png,0.5645052492618561,2045,0,0.8709895,0.12901049852371216,0.95
2046.png,0.46580661088228226,2046,0,0.06838678,-0.06838677823543549,0.05
2050.png,0.47178321331739426,2050,0,0.056433573,-0.05643357336521149,0.05
2054.png,0.48124791868031025,2054,0,0.037504163,-0.0375041626393795,0.05
2069.png,0.5634955167770386,2069,0,0.87300897,0.12699103355407715,0.95
2070.png,0.5219387412071228,2070,0,0.9561225,0.043877482414245605,0.95
2073.png,0.5226860642433167,2073,0,0.9546279,0.0453721284866333,0.95
2082.png,0.4735051952302456,2082,0,0.05298961,-0.05298960953950882,0.05
2096.png,0.5264400243759155,2096,0,0.94711995,0.052880048751831055,0.95
2100.png,0.5235586762428284,2100,0,0.95288265,0.04711735248565674,0.95
2104.png,0.4768603015691042,2104,0,0.046279397,-0.04627939686179161,0.05
2108.png,0.4776005167514086,2108,0,0.044798966,-0.044798966497182846,0.05
2117.png,0.5336357653141022,2117,0,0.93272847,0.06727153062820435,0.95
2119.png,0.4789309650659561,2119,0,0.04213807,-0.04213806986808777,0.05
2123.png,0.48457947466522455,2123,0,0.03084105,-0.030841050669550896,0.05
2124.png,0.4670960158109665,2124,0,0.06580797,-0.06580796837806702,0.05
2129.png,0.5198810696601868,2129,0,0.96023786,0.039762139320373535,0.95
2130.png,0.47335993498563766,2130,0,0.05328013,-0.05328013002872467,0.05
2133.png,0.37493346631526947,2133,0,0.25013307,-0.25013306736946106,0.05
2143.png,0.6141040623188019,2143,0,0.7717919,0.22820812463760376,0.95
2146.png,0.5231721699237823,2146,0,0.95365566,0.0463443398475647,0.95
2148.png,0.4765012841671705,2148,0,0.04699743,-0.04699743166565895,0.05
2149.png,0.5133830904960632,2149,0,0.9732338,0.026766180992126465,0.95
2154.png,0.5546745359897614,2154,0,0.8906509,0.1093490719795227,0.95
2155.png,0.47743941098451614,2155,0,0.045121178,-0.04512117803096771,0.05
2156.png,0.5270691514015198,2156,0,0.9458617,0.05413830280303955,0.95
2163.png,0.5346592664718628,2163,0,0.93068147,0.06931853294372559,0.95
2164.png,0.5464895665645599,2164,0,0.90702087,0.09297913312911987,0.95
2172.png,0.5242488384246826,2172,0,0.9515023,0.048497676849365234,0.95
2173.png,0.519554853439331,2173,0,0.9608903,0.03910970687866211,0.95
2174.png,0.4130628630518913,2174,0,0.17387427,-0.17387427389621735,0.05
2175.png,0.47858268953859806,2175,0,0.04283462,-0.04283462092280388,0.05
0007.png,0.525189071893692,7,1,0.94962186,0.05037814378738403,0.95
0013.png,0.5247291624546051,13,1,0.9505417,0.049458324909210205,0.95
0014.png,0.5302745997905731,14,1,0.9394508,0.06054919958114624,0.95
0031.png,0.5503771901130676,31,1,0.8992456,0.10075438022613525,0.95
0033.png,0.523859441280365,33,1,0.9522811,0.04771888256072998,0.95
0034.png,0.4659157432615757,34,1,0.06816851,-0.0681685134768486,0.05
0035.png,0.5317772924900055,35,1,0.9364454,0.06355458498001099,0.95
0036.png,0.4040665253996849,36,1,0.19186695,-0.1918669492006302,0.05
0038.png,0.47362094931304455,38,1,0.0527581,-0.052758101373910904,0.05
0042.png,0.530085414648056,42,1,0.9398292,0.06017082929611206,0.95
0044.png,0.44430769607424736,44,1,0.11138461,-0.11138460785150528,0.05
0045.png,0.4794553257524967,45,1,0.04108935,-0.04108934849500656,0.05
0047.png,0.48041872307658195,47,1,0.039162554,-0.03916255384683609,0.05
0049.png,0.5177100598812103,49,1,0.9645799,0.035420119762420654,0.95
0051.png,0.48318679817020893,51,1,0.033626404,-0.03362640365958214,0.05
0053.png,0.4691517185419798,53,1,0.061696563,-0.06169656291604042,0.05
0075.png,0.5204372704029083,75,1,0.95912546,0.04087454080581665,0.95
0077.png,0.5186873376369476,77,1,0.9626253,0.037374675273895264,0.95
0079.png,0.5228834450244904,79,1,0.9542331,0.04576689004898071,0.95
0082.png,0.47121659852564335,82,1,0.057566803,-0.0575668029487133,0.05
0091.png,0.47796994633972645,91,1,0.044060107,-0.044060107320547104,0.05
0092.png,0.5285636186599731,92,1,0.94287276,0.05712723731994629,0.95
0107.png,0.45864346995949745,107,1,0.08271306,-0.0827130600810051,0.05
0113.png,0.5166979432106018,113,1,0.9666041,0.03339588642120361,0.95
0115.png,0.47102957032620907,115,1,0.05794086,-0.05794085934758186,0.05
0121.png,0.4767796043306589,121,1,0.04644079,-0.046440791338682175,0.05
0122.png,0.4645201750099659,122,1,0.07095965,-0.0709596499800682,0.05
0123.png,0.5888383388519287,123,1,0.8223233,0.17767667770385742,0.95
0129.png,0.5262140929698944,129,1,0.9475718,0.05242818593978882,0.95
0132.png,0.5235975384712219,132,1,0.9528049,0.04719507694244385,0.95
0136.png,0.46926763467490673,136,1,0.06146473,-0.06146473065018654,0.05
0139.png,0.9694786965847015,139,1,0.061042607,0.9389573931694031,0.95
0152.png,0.46249688416719437,152,1,0.07500623,-0.07500623166561127,0.05
0153.png,0.5173671841621399,153,1,0.96526563,0.034734368324279785,0.95
0157.png,0.5371475517749786,157,1,0.9257049,0.07429510354995728,0.95
0158.png,0.5505213141441345,158,1,0.8989574,0.10104262828826904,0.95
0161.png,0.5302444100379944,161,1,0.9395112,0.06048882007598877,0.95
0164.png,0.5303188860416412,164,1,0.9393622,0.06063777208328247,0.95
0182.png,0.4741029404103756,182,1,0.05179412,-0.05179411917924881,0.05
0185.png,0.5269722938537598,185,1,0.9460554,0.05394458770751953,0.95
0187.png,0.4741609916090965,187,1,0.051678017,-0.051678016781806946,0.05
0190.png,0.4471033029258251,190,1,0.105793394,-0.10579339414834976,0.05
0201.png,0.5209796130657196,201,1,0.9580408,0.04195922613143921,0.95
0202.png,0.5290776193141937,202,1,0.94184476,0.05815523862838745,0.95
0211.png,0.9352412894368172,211,1,0.12951742,0.8704825788736343,0.95
0213.png,0.47475938126444817,213,1,0.050481237,-0.05048123747110367,0.05
0222.png,0.5300904214382172,222,1,0.93981916,0.060180842876434326,0.95
0224.png,0.5928475558757782,224,1,0.8143049,0.1856951117515564,0.95
0226.png,0.4459802769124508,226,1,0.108039446,-0.10803944617509842,0.05
0228.png,0.527482271194458,228,1,0.94503546,0.054964542388916016,0.95
0243.png,0.29464302957057953,243,1,0.41071394,-0.41071394085884094,0.05
0246.png,0.521104246377945,246,1,0.9577915,0.04220849275588989,0.95
0247.png,0.4771105255931616,247,1,0.04577895,-0.045778948813676834,0.05
0251.png,0.15184059739112854,251,1,0.6963188,-0.6963188052177429,0.05
0259.png,0.5252524018287659,259,1,0.9494952,0.05050480365753174,0.95
0280.png,0.5586930513381958,280,1,0.8826139,0.1173861026763916,0.95
0289.png,0.47657220996916294,289,1,0.04685558,-0.04685558006167412,0.05
0291.png,0.6881169676780701,291,1,0.62376606,0.37623393535614014,0.95
0296.png,0.4593518115580082,296,1,0.08129638,-0.08129637688398361,0.05
0298.png,0.4629479832947254,298,1,0.07410403,-0.07410403341054916,0.05
0300.png,0.20558497309684753,300,1,0.58883005,-0.5888300538063049,0.05
0302.png,0.47738029807806015,302,1,0.045239404,-0.0452394038438797,0.05
0318.png,0.4791199080646038,318,1,0.041760184,-0.04176018387079239,0.05
0331.png,0.5256851017475128,331,1,0.9486298,0.051370203495025635,0.95
0337.png,0.4770388677716255,337,1,0.045922264,-0.04592226445674896,0.05
0339.png,0.4795912876725197,339,1,0.040817425,-0.04081742465496063,0.05
0345.png,0.5438654124736786,345,1,0.9122692,0.08773082494735718,0.95
0350.png,0.5191070437431335,350,1,0.9617859,0.03821408748626709,0.95
0356.png,0.5307551324367523,356,1,0.93848974,0.06151026487350464,0.95
0368.png,0.4794680140912533,368,1,0.04106397,-0.04106397181749344,0.05
0376.png,0.5259648859500885,376,1,0.9480702,0.051929771900177,0.95
0377.png,0.5367835164070129,377,1,0.92643297,0.07356703281402588,0.95
0380.png,0.5861764848232269,380,1,0.82764703,0.17235296964645386,0.95
0383.png,0.09762901067733765,383,1,0.804742,-0.8047419786453247,0.05
0388.png,0.5248730778694153,388,1,0.95025384,0.049746155738830566,0.95
0390.png,0.47356127575039864,390,1,0.05287745,-0.05287744849920273,0.05
0391.png,0.7979065179824829,391,1,0.40418696,0.5958130359649658,0.95
0392.png,0.5906183123588562,392,1,0.8187634,0.1812366247177124,0.95
0396.png,0.4774318300187588,396,1,0.04513634,-0.04513633996248245,0.05
0398.png,0.47693816013634205,398,1,0.04612368,-0.0461236797273159,0.05
0400.png,0.4596562720835209,400,1,0.080687456,-0.08068745583295822,0.05
0402.png,0.5194321870803833,402,1,0.9611356,0.0388643741607666,0.95
0408.png,0.525686502456665,408,1,0.948627,0.05137300491333008,0.95
0409.png,0.4790720995515585,409,1,0.0418558,-0.04185580089688301,0.05
0416.png,0.4803498685359955,416,1,0.039300263,-0.03930026292800903,0.05
0419.png,0.7867912948131561,419,1,0.4264174,0.5735825896263123,0.95
0422.png,0.530879944562912,422,1,0.9382401,0.061759889125823975,0.95
0426.png,0.9738403894007206,426,1,0.05231922,0.9476807788014412,0.95
0438.png,0.47494457848370075,438,1,0.050110843,-0.050110843032598495,0.05
0443.png,0.41546721011400223,443,1,0.16906558,-0.16906557977199554,0.05
0446.png,0.47328007593750954,446,1,0.053439848,-0.053439848124980927,0.05
0448.png,0.5302933156490326,448,1,0.93941337,0.060586631298065186,0.95
0449.png,0.48087031580507755,449,1,0.03825937,-0.038259368389844894,0.05
0463.png,0.47351514734327793,463,1,0.052969705,-0.05296970531344414,0.05
0471.png,0.5538741052150726,471,1,0.8922518,0.10774821043014526,0.95
0473.png,0.4244694784283638,473,1,0.15106104,-0.1510610431432724,0.05
0477.png,0.5234796404838562,477,1,0.9530407,0.0469592809677124,0.95
0483.png,0.5345568060874939,483,1,0.9308864,0.06911361217498779,0.95
0484.png,0.5296015441417694,484,1,0.9407969,0.05920308828353882,0.95
0487.png,0.5259029865264893,487,1,0.948194,0.051805973052978516,0.95
0495.png,0.48083921894431114,495,1,0.038321562,-0.038321562111377716,0.05
0497.png,0.36758336424827576,497,1,0.26483327,-0.2648332715034485,0.05
0501.png,0.5292699038982391,501,1,0.9414602,0.05853980779647827,0.95
0511.png,0.4712584186345339,511,1,0.057483163,-0.057483162730932236,0.05
0523.png,0.47216202318668365,523,1,0.055675954,-0.05567595362663269,0.05
0528.png,0.47394715435802937,528,1,0.05210569,-0.05210569128394127,0.05
0530.png,0.8400249183177948,530,1,0.31995016,0.6800498366355896,0.95
0531.png,0.47515119798481464,531,1,0.049697604,-0.04969760403037071,0.05
0536.png,0.4771740082651377,536,1,0.045651983,-0.045651983469724655,0.05
0541.png,0.5223743617534637,541,1,0.9552513,0.04474872350692749,0.95
0560.png,0.07217708230018616,560,1,0.85564584,-0.8556458353996277,0.05
0573.png,0.5332237482070923,573,1,0.9335525,0.06644749641418457,0.95
0574.png,0.5323143005371094,574,1,0.9353714,0.06462860107421875,0.95
0578.png,0.5282120406627655,578,1,0.9435759,0.056424081325531006,0.95
0588.png,0.5205273628234863,588,1,0.9589453,0.041054725646972656,0.95
0591.png,0.5272439420223236,591,1,0.9455121,0.05448788404464722,0.95
0597.png,0.4789723623543978,597,1,0.042055275,-0.04205527529120445,0.05
0601.png,0.479865500703454,601,1,0.040269,-0.040268998593091965,0.05
0611.png,0.4798665586858988,611,1,0.040266883,-0.04026688262820244,0.05
0615.png,0.46666716039180756,615,1,0.06666568,-0.06666567921638489,0.05
0618.png,0.523382842540741,618,1,0.9532343,0.046765685081481934,0.95
0622.png,0.4780617170035839,622,1,0.043876566,-0.043876565992832184,0.05
0623.png,0.5254590809345245,623,1,0.94908184,0.05091816186904907,0.95
0627.png,0.9577934332191944,627,1,0.08441313,0.9155868664383888,0.95
0630.png,0.47424954548478127,630,1,0.05150091,-0.05150090903043747,0.05
0635.png,0.5229701101779938,635,1,0.9540598,0.04594022035598755,0.95
0643.png,0.8109815865755081,643,1,0.37803683,0.6219631731510162,0.95
0645.png,0.4557691477239132,645,1,0.088461705,-0.08846170455217361,0.05
0649.png,0.5214058458805084,649,1,0.9571883,0.042811691761016846,0.95
0658.png,0.47270831279456615,658,1,0.054583374,-0.05458337441086769,0.05
0664.png,0.9371884167194366,664,1,0.12562317,0.8743768334388733,0.95
0665.png,0.46825336664915085,665,1,0.06349327,-0.0634932667016983,0.05
0666.png,0.5210936963558197,666,1,0.9578126,0.042187392711639404,0.95
0668.png,0.5276030898094177,668,1,0.9447938,0.05520617961883545,0.95
0669.png,0.5246930420398712,669,1,0.9506139,0.04938608407974243,0.95
0671.png,0.5624970495700836,671,1,0.8750059,0.12499409914016724,0.95
0678.png,0.4700733032077551,678,1,0.059853394,-0.05985339358448982,0.05
0683.png,0.5250016748905182,683,1,0.94999665,0.05000334978103638,0.95
0684.png,0.1972399353981018,684,1,0.6055201,-0.6055201292037964,0.05
0686.png,0.5273958146572113,686,1,0.9452084,0.05479162931442261,0.95
0693.png,0.4658401943743229,693,1,0.06831961,-0.06831961125135422,0.05
0699.png,0.531582772731781,699,1,0.93683445,0.06316554546356201,0.95
0702.png,0.5177659392356873,702,1,0.9644681,0.03553187847137451,0.95
0705.png,0.4308728501200676,705,1,0.1382543,-0.1382542997598648,0.05
0706.png,0.4762028828263283,706,1,0.047594234,-0.047594234347343445,0.05
0710.png,0.47244788333773613,710,1,0.055104233,-0.05510423332452774,0.05
0733.png,0.6135733127593994,733,1,0.7728534,0.22714662551879883,0.95
0735.png,0.46822619438171387,735,1,0.06354761,-0.06354761123657227,0.05
0736.png,0.5208916068077087,736,1,0.9582168,0.04178321361541748,0.95
0742.png,0.5214830040931702,742,1,0.957034,0.04296600818634033,0.95
0750.png,0.5273995399475098,750,1,0.9452009,0.05479907989501953,0.95
0765.png,0.46906953305006027,765,1,0.061860934,-0.061860933899879456,0.05
0777.png,0.4719410315155983,777,1,0.056117937,-0.056117936968803406,0.05
0780.png,0.5253174602985382,780,1,0.9493651,0.050634920597076416,0.95
0781.png,0.5263625979423523,781,1,0.9472748,0.05272519588470459,0.95
0783.png,0.45482609793543816,783,1,0.090347804,-0.09034780412912369,0.05
0786.png,0.5268723666667938,786,1,0.94625527,0.053744733333587646,0.95
0793.png,0.4716818071901798,793,1,0.056636386,-0.05663638561964035,0.05
0799.png,0.47530045360326767,799,1,0.049399093,-0.04939909279346466,0.05
0808.png,0.4459388963878155,808,1,0.10812221,-0.10812220722436905,0.05
0810.png,0.8870861083269119,810,1,0.22582778,0.7741722166538239,0.95
0812.png,0.5213183760643005,812,1,0.95736325,0.042636752128601074,0.95
0815.png,0.47360594384372234,815,1,0.052788112,-0.05278811231255531,0.05
0816.png,0.4782369863241911,816,1,0.043526027,-0.04352602735161781,0.05
0818.png,0.5330996513366699,818,1,0.9338007,0.06619930267333984,0.95
0824.png,0.48001779057085514,824,1,0.03996442,-0.03996441885828972,0.05
0826.png,0.4710741490125656,826,1,0.057851702,-0.057851701974868774,0.05
0828.png,0.5327930748462677,828,1,0.93441385,0.0655861496925354,0.95
0830.png,0.5200383067131042,830,1,0.9599234,0.040076613426208496,0.95
0837.png,0.4719262532889843,837,1,0.056147493,-0.0561474934220314,0.05
0848.png,0.5339934527873993,848,1,0.9320131,0.06798690557479858,0.95
0850.png,0.5227298438549042,850,1,0.9545403,0.04545968770980835,0.95
0856.png,0.5186313092708588,856,1,0.9627374,0.03726261854171753,0.95
0859.png,0.44910040870308876,859,1,0.10179918,-0.10179918259382248,0.05
0860.png,0.8876600414514542,860,1,0.22467992,0.7753200829029083,0.95
0874.png,0.46481309086084366,874,1,0.07037382,-0.07037381827831268,0.05
0881.png,0.5970409512519836,881,1,0.8059181,0.19408190250396729,0.95
0887.png,0.519557774066925,887,1,0.96088445,0.0391155481338501,0.95
0892.png,0.5204024612903595,892,1,0.9591951,0.040804922580718994,0.95
0898.png,0.4745426755398512,898,1,0.05091465,-0.05091464892029762,0.05
0904.png,0.42658668011426926,904,1,0.14682664,-0.1468266397714615,0.05
0905.png,0.47488541528582573,905,1,0.05022917,-0.05022916942834854,0.05
0906.png,0.5215510129928589,906,1,0.956898,0.04310202598571777,0.95
0908.png,0.4725576415657997,908,1,0.054884717,-0.054884716868400574,0.05
0912.png,0.4692145511507988,912,1,0.061570898,-0.061570897698402405,0.05
0923.png,0.5336461067199707,923,1,0.9327078,0.0672922134399414,0.95
0927.png,0.46985537372529507,927,1,0.060289253,-0.060289252549409866,0.05
0928.png,0.40121519565582275,928,1,0.19756961,-0.1975696086883545,0.05
0932.png,0.4359760954976082,932,1,0.12804781,-0.12804780900478363,0.05
0935.png,0.5237365663051605,935,1,0.95252687,0.047473132610321045,0.95
0941.png,0.5312179625034332,941,1,0.9375641,0.062435925006866455,0.95
0949.png,0.4535217769443989,949,1,0.092956446,-0.09295644611120224,0.05
0953.png,0.6697805225849152,953,1,0.66043895,0.3395610451698303,0.95
0956.png,0.4737245496362448,956,1,0.0525509,-0.05255090072751045,0.05
0968.png,0.5211600065231323,968,1,0.95768,0.04232001304626465,0.95
0969.png,0.4796416275203228,969,1,0.040716745,-0.0407167449593544,0.05
0972.png,0.44953345879912376,972,1,0.10093308,-0.10093308240175247,0.05
0973.png,0.47413561306893826,973,1,0.051728774,-0.05172877386212349,0.05
0975.png,0.5277948081493378,975,1,0.9444104,0.05558961629867554,0.95
0979.png,0.5231505334377289,979,1,0.95369893,0.046301066875457764,0.95
0982.png,0.5234680771827698,982,1,0.95306385,0.04693615436553955,0.95
0986.png,0.4712530095130205,986,1,0.05749398,-0.05749398097395897,0.05
0997.png,0.4761391542851925,997,1,0.04772169,-0.04772169142961502,0.05
1003.png,0.476555485278368,1003,1,0.04688903,-0.04688902944326401,0.05
1007.png,0.10741940140724182,1007,1,0.7851612,-0.7851611971855164,0.05
1009.png,0.47415451146662235,1009,1,0.051690977,-0.051690977066755295,0.05
1014.png,0.5197858810424805,1014,1,0.96042824,0.03957176208496094,0.95
1020.png,0.6149014830589294,1020,1,0.77019703,0.2298029661178589,0.95
1029.png,0.522731751203537,1029,1,0.9545365,0.045463502407073975,0.95
1042.png,0.5237041115760803,1042,1,0.9525918,0.047408223152160645,0.95
1051.png,0.5156455039978027,1051,1,0.968709,0.03129100799560547,0.95
1054.png,0.5185058116912842,1054,1,0.9629884,0.03701162338256836,0.95
1056.png,0.5514912605285645,1056,1,0.8970175,0.1029825210571289,0.95
1058.png,0.46911787800490856,1058,1,0.061764244,-0.06176424399018288,0.05
1062.png,0.47762138582766056,1062,1,0.04475723,-0.04475722834467888,0.05
1070.png,0.5250698328018188,1070,1,0.94986033,0.050139665603637695,0.95
1081.png,0.5406489074230194,1081,1,0.9187022,0.08129781484603882,0.95
1082.png,0.5241999626159668,1082,1,0.9516001,0.048399925231933594,0.95
1083.png,0.5224004685878754,1083,1,0.95519906,0.04480093717575073,0.95
1088.png,0.4781938139349222,1088,1,0.043612372,-0.04361237213015556,0.05
1095.png,0.5180481970310211,1095,1,0.9639036,0.036096394062042236,0.95
1096.png,0.46868905052542686,1096,1,0.0626219,-0.06262189894914627,0.05
1099.png,0.5219095647335052,1099,1,0.9561809,0.0438191294670105,0.95
1100.png,0.4761402402073145,1100,1,0.04771952,-0.04771951958537102,0.05
1101.png,0.4725685715675354,1101,1,0.054862857,-0.0548628568649292,0.05
1102.png,0.571990042924881,1102,1,0.8560199,0.14398008584976196,0.95
1110.png,0.5228312909603119,1110,1,0.9543374,0.04566258192062378,0.95
1111.png,0.45136628672480583,1111,1,0.09726743,-0.09726742655038834,0.05
1124.png,0.5268795192241669,1124,1,0.94624096,0.05375903844833374,0.95
1132.png,0.44233226031064987,1132,1,0.11533548,-0.11533547937870026,0.05
1137.png,0.6069097220897675,1137,1,0.78618056,0.2138194441795349,0.95
1143.png,0.08007010817527771,1143,1,0.8398598,-0.8398597836494446,0.05
1145.png,0.5264318585395813,1145,1,0.9471363,0.0528637170791626,0.95
1148.png,0.4768153578042984,1148,1,0.046369284,-0.0463692843914032,0.05
1151.png,0.4663604460656643,1151,1,0.06727911,-0.06727910786867142,0.05
1154.png,0.4780661892145872,1154,1,0.04386762,-0.04386762157082558,0.05
1158.png,0.5293995141983032,1158,1,0.941201,0.058799028396606445,0.95
1166.png,0.20685261487960815,1166,1,0.5862948,-0.5862947702407837,0.05
1171.png,0.5713589489459991,1171,1,0.8572821,0.1427178978919983,0.95
1174.png,0.25126101076602936,1174,1,0.49747798,-0.4974779784679413,0.05
1176.png,0.538335919380188,1176,1,0.92332816,0.07667183876037598,0.95
1183.png,0.5345226228237152,1183,1,0.93095475,0.06904524564743042,0.95
1184.png,0.473653769120574,1184,1,0.05269246,-0.052692461758852005,0.05
1191.png,0.5258529782295227,1191,1,0.94829404,0.05170595645904541,0.95
1197.png,0.47171480767428875,1197,1,0.056570385,-0.0565703846514225,0.05
1203.png,0.4626006931066513,1203,1,0.074798614,-0.07479861378669739,0.05
1210.png,0.5257484316825867,1210,1,0.94850314,0.05149686336517334,0.95
1220.png,0.46839330345392227,1220,1,0.06321339,-0.06321339309215546,0.05
1223.png,0.46916619688272476,1223,1,0.061667606,-0.061667606234550476,0.05
1224.png,0.5236102044582367,1224,1,0.9527796,0.04722040891647339,0.95
1238.png,0.5218573212623596,1238,1,0.95628536,0.04371464252471924,0.95
1239.png,0.5253987312316895,1239,1,0.94920254,0.050797462463378906,0.95
1242.png,0.5226267576217651,1242,1,0.9547465,0.04525351524353027,0.95
1244.png,0.3433586657047272,1244,1,0.31328267,-0.31328266859054565,0.05
1246.png,0.5270236730575562,1246,1,0.94595265,0.054047346115112305,0.95
1247.png,0.4758481867611408,1247,1,0.048303626,-0.04830362647771835,0.05
1251.png,0.5318792462348938,1251,1,0.9362415,0.0637584924697876,0.95
1255.png,0.5203610062599182,1255,1,0.959278,0.040722012519836426,0.95
1260.png,0.5253607034683228,1260,1,0.9492786,0.05072140693664551,0.95
1262.png,0.533869206905365,1262,1,0.9322616,0.06773841381072998,0.95
1267.png,0.4670356623828411,1267,1,0.065928675,-0.06592867523431778,0.05
1268.png,0.5216787457466125,1268,1,0.9566425,0.0433574914932251,0.95
1270.png,0.4696323536336422,1270,1,0.060735293,-0.06073529273271561,0.05
1280.png,0.47625751979649067,1280,1,0.04748496,-0.04748496040701866,0.05
1288.png,0.5206669569015503,1288,1,0.9586661,0.041333913803100586,0.95
1293.png,0.5405589044094086,1293,1,0.9188822,0.08111780881881714,0.95
1299.png,0.473234873265028,1299,1,0.053530253,-0.053530253469944,0.05
1305.png,0.4678400680422783,1305,1,0.064319864,-0.06431986391544342,0.05
1324.png,0.4812703188508749,1324,1,0.037459362,-0.0374593622982502,0.05
1327.png,0.5294432938098907,1327,1,0.9411134,0.058886587619781494,0.95
1332.png,0.47465574741363525,1332,1,0.050688505,-0.05068850517272949,0.05
1334.png,0.4692649319767952,1334,1,0.061470136,-0.06147013604640961,0.05
1343.png,0.5247732102870941,1343,1,0.9504536,0.04954642057418823,0.95
1344.png,0.5236397981643677,1344,1,0.9527204,0.04727959632873535,0.95
1347.png,0.5273818075656891,1347,1,0.9452364,0.054763615131378174,0.95
1348.png,0.5207369029521942,1348,1,0.9585262,0.04147380590438843,0.95
1356.png,0.5271129310131073,1356,1,0.94577414,0.0542258620262146,0.95
1363.png,0.4793513547629118,1363,1,0.04129729,-0.04129729047417641,0.05
1364.png,0.47944973036646843,1364,1,0.04110054,-0.04110053926706314,0.05
1367.png,0.46809428185224533,1367,1,0.06381144,-0.06381143629550934,0.05
1370.png,0.5255536437034607,1370,1,0.9488927,0.05110728740692139,0.95
1374.png,0.5216002762317657,1374,1,0.95679945,0.043200552463531494,0.95
1376.png,0.4763207621872425,1376,1,0.047358476,-0.047358475625514984,0.05
1379.png,0.5248737335205078,1379,1,0.95025253,0.049747467041015625,0.95
1383.png,0.5244792699813843,1383,1,0.95104146,0.048958539962768555,0.95
1385.png,0.4753495864570141,1385,1,0.049300827,-0.04930082708597183,0.05
1388.png,0.2064630091190338,1388,1,0.587074,-0.5870739817619324,0.05
1394.png,0.58504518866539,1394,1,0.8299096,0.17009037733078003,0.95
1412.png,0.5303574502468109,1412,1,0.9392851,0.060714900493621826,0.95
1414.png,0.5214335918426514,1414,1,0.9571328,0.042867183685302734,0.95
1415.png,0.5247997045516968,1415,1,0.9504006,0.049599409103393555,0.95
1416.png,0.471876235678792,1416,1,0.05624753,-0.056247528642416,0.05
1419.png,0.5240495800971985,1419,1,0.95190084,0.04809916019439697,0.95
1420.png,0.5257675349712372,1420,1,0.94846493,0.051535069942474365,0.95
1422.png,0.47578628547489643,1422,1,0.04842743,-0.04842742905020714,0.05
1433.png,0.5206267535686493,1433,1,0.9587465,0.041253507137298584,0.95
1434.png,0.47670893371105194,1434,1,0.046582133,-0.04658213257789612,0.05
1437.png,0.4739016257226467,1437,1,0.05219675,-0.052196748554706573,0.05
1444.png,0.46616796031594276,1444,1,0.06766408,-0.06766407936811447,0.05
1450.png,0.5376296937465668,1450,1,0.9247406,0.07525938749313354,0.95
1452.png,0.43954725190997124,1452,1,0.120905496,-0.12090549618005753,0.05
1458.png,0.5281204283237457,1458,1,0.94375914,0.056240856647491455,0.95
